"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minute"
"3710","Golden State Warriors","2/28/17",2016,1,6,15,"made shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",235,31,"Klay Thompson",6
"3711","Golden State Warriors","2/28/17",2016,1,5,59,"missed shot","Jump Shot","3PT Field Goal",28,"Washington Wizards",192,213,"Klay Thompson",0
"3712","Golden State Warriors","1/2/17",2016,3,4,6,"missed shot","Jump Shot","2PT Field Goal",13,"Denver Nuggets",60,124,"Klay Thompson",0
"3713","Golden State Warriors","1/2/17",2016,4,5,4,"made shot","Jump Shot","2PT Field Goal",15,"Denver Nuggets",0,159,"Klay Thompson",43
"3714","Golden State Warriors","1/2/17",2016,4,1,16,"missed shot","Jump Shot","2PT Field Goal",22,"Denver Nuggets",-156,169,"Klay Thompson",0
"3715","Golden State Warriors","1/2/17",2016,3,6,13,"missed shot","Jump Shot","3PT Field Goal",23,"Denver Nuggets",232,61,"Klay Thompson",0
"3716","Golden State Warriors","1/2/17",2016,2,4,27,"missed shot","Jump Shot","2PT Field Goal",8,"Denver Nuggets",-61,61,"Klay Thompson",0
"3717","Golden State Warriors","1/2/17",2016,1,9,24,"missed shot","Jump Shot","3PT Field Goal",25,"Denver Nuggets",107,232,"Klay Thompson",0
"3718","Golden State Warriors","1/2/17",2016,1,6,52,"missed shot","Jump Shot","2PT Field Goal",18,"Denver Nuggets",148,110,"Klay Thompson",0
"3719","Golden State Warriors","1/28/17",2016,1,7,9,"missed shot","Jump Shot","2PT Field Goal",18,"Los Angeles Clippers",4,185,"Klay Thompson",0
"3720","Golden State Warriors","2/28/17",2016,4,3,7,"missed shot","Jump Shot","3PT Field Goal",27,"Washington Wizards",199,183,"Klay Thompson",0
"3721","Golden State Warriors","1/28/17",2016,2,8,30,"made shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",151,214,"Klay Thompson",16
"3722","Golden State Warriors","1/28/17",2016,3,8,48,"missed shot","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",119,237,"Klay Thompson",0
"3723","Golden State Warriors","1/28/17",2016,3,10,51,"made shot","Jump Shot","2PT Field Goal",17,"Los Angeles Clippers",-150,90,"Klay Thompson",26
"3724","Golden State Warriors","1/28/17",2016,2,1,34,"made shot","Jump Shot","3PT Field Goal",22,"Los Angeles Clippers",-227,21,"Klay Thompson",23
"3725","Golden State Warriors","1/28/17",2016,2,7,58,"missed shot","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",100,100,"Klay Thompson",0
"3726","Golden State Warriors","2/27/17",2016,2,11,8,"made shot","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-223,144,"Klay Thompson",13
"3727","Golden State Warriors","2/27/17",2016,3,5,34,"missed shot","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",4,254,"Klay Thompson",0
"3728","Golden State Warriors","2/27/17",2016,4,6,56,"missed shot","Jump Shot","2PT Field Goal",7,"Philadelphia 76ers",-74,-16,"Klay Thompson",0
"3729","Golden State Warriors","2/27/17",2016,2,0,6,"missed shot","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",151,218,"Klay Thompson",0
"3730","Golden State Warriors","2/27/17",2016,1,11,40,"missed shot","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-248,31,"Klay Thompson",0
"3731","Golden State Warriors","2/27/17",2016,4,9,58,"missed shot","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",245,2,"Klay Thompson",0
"3732","Golden State Warriors","2/27/17",2016,2,0,45,"missed shot","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",240,33,"Klay Thompson",0
"3733","Golden State Warriors","2/27/17",2016,1,4,46,"missed shot","Jump Shot","2PT Field Goal",20,"Philadelphia 76ers",204,-19,"Klay Thompson",0
"3734","Golden State Warriors","2/28/17",2016,4,0,1,"missed shot","Jump Shot","3PT Field Goal",25,"Washington Wizards",-210,146,"Klay Thompson",0
"3735","Golden State Warriors","3/16/17",2016,4,10,54,"missed shot","Jump Shot","2PT Field Goal",10,"Orlando Magic",42,95,"Klay Thompson",0
"3736","Golden State Warriors","3/16/17",2016,2,2,37,"missed shot","Jump Shot","3PT Field Goal",28,"Orlando Magic",89,272,"Klay Thompson",0
"3737","Golden State Warriors","3/16/17",2016,1,3,24,"made shot","Jump Shot","3PT Field Goal",26,"Orlando Magic",132,228,"Klay Thompson",9
"3738","Golden State Warriors","3/16/17",2016,3,10,5,"made shot","Jump Shot","2PT Field Goal",12,"Orlando Magic",-60,110,"Klay Thompson",26
"3739","Golden State Warriors","3/16/17",2016,3,9,14,"missed shot","Jump Shot","3PT Field Goal",23,"Orlando Magic",-233,7,"Klay Thompson",0
"3740","Golden State Warriors","3/16/17",2016,1,11,22,"made shot","Jump Shot","3PT Field Goal",24,"Orlando Magic",125,208,"Klay Thompson",1
"3741","Golden State Warriors","3/16/17",2016,2,4,12,"made shot","Jump Shot","2PT Field Goal",21,"Orlando Magic",89,193,"Klay Thompson",20
"3742","Golden State Warriors","3/16/17",2016,1,8,53,"made shot","Jump Shot","2PT Field Goal",9,"Orlando Magic",12,95,"Klay Thompson",4
"3743","Golden State Warriors","3/16/17",2016,1,2,42,"missed shot","Jump Shot","3PT Field Goal",25,"Orlando Magic",-1,252,"Klay Thompson",0
"3744","Golden State Warriors","3/16/17",2016,2,6,19,"made shot","Jump Shot","2PT Field Goal",12,"Orlando Magic",-7,121,"Klay Thompson",18
"3745","Golden State Warriors","3/16/17",2016,2,2,16,"missed shot","Jump Shot","2PT Field Goal",5,"Orlando Magic",22,51,"Klay Thompson",0
"3746","Golden State Warriors","2/28/17",2016,4,7,39,"missed shot","Jump Shot","2PT Field Goal",14,"Washington Wizards",-32,144,"Klay Thompson",0
"3747","Golden State Warriors","11/4/16",2016,4,9,24,"missed shot","Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-176,183,"Klay Thompson",0
"3748","Golden State Warriors","2/10/17",2016,3,5,46,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",220,129,"Klay Thompson",31
"3749","Golden State Warriors","2/10/17",2016,4,11,43,"made shot","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-2,203,"Klay Thompson",37
"3750","Golden State Warriors","2/28/17",2016,1,7,9,"made shot","Jump Shot","3PT Field Goal",25,"Washington Wizards",-104,237,"Klay Thompson",5
"3751","Golden State Warriors","2/28/17",2016,3,11,22,"missed shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",233,46,"Klay Thompson",0
"3752","Golden State Warriors","2/28/17",2016,2,0,37,"made shot","Jump Shot","3PT Field Goal",26,"Washington Wizards",222,149,"Klay Thompson",24
"3753","Golden State Warriors","2/28/17",2016,2,11,45,"missed shot","Jump Shot","3PT Field Goal",25,"Washington Wizards",222,126,"Klay Thompson",0
"3754","Golden State Warriors","2/28/17",2016,1,2,36,"missed shot","Jump Shot","3PT Field Goal",31,"Washington Wizards",-66,311,"Klay Thompson",0
"3755","Golden State Warriors","2/28/17",2016,4,9,15,"missed shot","Jump Shot","3PT Field Goal",25,"Washington Wizards",-68,247,"Klay Thompson",0
"3756","Golden State Warriors","2/28/17",2016,4,9,48,"missed shot","Jump Shot","2PT Field Goal",17,"Washington Wizards",99,149,"Klay Thompson",0
"3757","Golden State Warriors","2/28/17",2016,3,7,58,"missed shot","Jump Shot","3PT Field Goal",23,"Washington Wizards",233,31,"Klay Thompson",0
"3758","Golden State Warriors","2/28/17",2016,2,9,0,"missed shot","Jump Shot","2PT Field Goal",4,"Washington Wizards",42,13,"Klay Thompson",0
"3759","Golden State Warriors","2/28/17",2016,3,8,27,"missed shot","Jump Shot","3PT Field Goal",27,"Washington Wizards",91,264,"Klay Thompson",0
"3760","Golden State Warriors","2/28/17",2016,2,3,41,"missed shot","Jump Shot","2PT Field Goal",15,"Washington Wizards",151,26,"Klay Thompson",0
"3761","Golden State Warriors","2/28/17",2016,2,4,41,"missed shot","Jump Shot","3PT Field Goal",27,"Washington Wizards",202,183,"Klay Thompson",0
"3762","Golden State Warriors","1/29/17",2016,4,10,41,"missed shot","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",105,185,"Klay Thompson",0
"3763","Golden State Warriors","1/29/17",2016,3,7,8,"missed shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",107,164,"Klay Thompson",0
"3764","Golden State Warriors","1/29/17",2016,1,7,16,"made shot","Jump Shot","2PT Field Goal",14,"Portland Trail Blazers",0,141,"Klay Thompson",5
"3765","Golden State Warriors","1/29/17",2016,1,7,45,"made shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-97,232,"Klay Thompson",5
"3766","Golden State Warriors","1/29/17",2016,4,0,37,"made shot","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",213,120,"Klay Thompson",48
"3767","Golden State Warriors","1/29/17",2016,2,7,46,"made shot","Jump Shot","2PT Field Goal",19,"Portland Trail Blazers",50,188,"Klay Thompson",17
"3768","Golden State Warriors","1/29/17",2016,2,8,41,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",4,252,"Klay Thompson",0
"3769","Golden State Warriors","1/29/17",2016,3,11,44,"made shot","Jump Shot","2PT Field Goal",15,"Portland Trail Blazers",115,101,"Klay Thompson",25
"3770","Golden State Warriors","1/29/17",2016,2,11,39,"missed shot","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",233,11,"Klay Thompson",0
"3771","Golden State Warriors","1/29/17",2016,2,10,26,"missed shot","Jump Shot","2PT Field Goal",21,"Portland Trail Blazers",213,51,"Klay Thompson",0
"3772","Golden State Warriors","1/29/17",2016,1,4,36,"missed shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",222,131,"Klay Thompson",0
"3773","Golden State Warriors","3/6/17",2016,3,3,22,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",218,139,"Klay Thompson",0
"3774","Golden State Warriors","3/6/17",2016,4,1,30,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",228,115,"Klay Thompson",0
"3775","Golden State Warriors","3/6/17",2016,3,3,55,"missed shot","Jump Shot","3PT Field Goal",26,"Atlanta Hawks",46,257,"Klay Thompson",0
"3776","Golden State Warriors","3/6/17",2016,3,4,28,"made shot","Jump Shot","2PT Field Goal",19,"Atlanta Hawks",179,80,"Klay Thompson",32
"3777","Golden State Warriors","3/6/17",2016,1,8,17,"missed shot","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-232,115,"Klay Thompson",0
"3778","Golden State Warriors","3/29/17",2016,2,0,3,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,8,"Klay Thompson",0
"3779","Golden State Warriors","3/29/17",2016,3,9,25,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-233,41,"Klay Thompson",0
"3780","Golden State Warriors","3/29/17",2016,2,5,13,"made shot","Jump Shot","2PT Field Goal",17,"San Antonio Spurs",87,154,"Klay Thompson",19
"3781","Golden State Warriors","3/29/17",2016,4,1,30,"missed shot","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",-235,-11,"Klay Thompson",0
"3782","Golden State Warriors","3/29/17",2016,3,10,40,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",200,149,"Klay Thompson",26
"3783","Golden State Warriors","3/29/17",2016,2,10,37,"made shot","Jump Shot","2PT Field Goal",19,"San Antonio Spurs",179,85,"Klay Thompson",14
"3784","Golden State Warriors","3/29/17",2016,2,6,20,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",238,31,"Klay Thompson",18
"3785","Golden State Warriors","3/29/17",2016,1,6,50,"missed shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",-209,129,"Klay Thompson",0
"3786","Golden State Warriors","3/29/17",2016,4,7,53,"made shot","Jump Shot","3PT Field Goal",24,"San Antonio Spurs",166,183,"Klay Thompson",41
"3787","Golden State Warriors","3/29/17",2016,1,10,46,"missed shot","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",-2,264,"Klay Thompson",0
"3788","Golden State Warriors","3/29/17",2016,2,1,10,"made shot","Jump Shot","3PT Field Goal",29,"San Antonio Spurs",212,200,"Klay Thompson",23
"3789","Golden State Warriors","2/4/17",2016,3,9,57,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,106,"Klay Thompson",0
"3790","Golden State Warriors","2/4/17",2016,1,3,5,"missed shot","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-34,156,"Klay Thompson",0
"3791","Golden State Warriors","2/4/17",2016,4,11,46,"missed shot","Jump Shot","2PT Field Goal",22,"Sacramento Kings",-137,178,"Klay Thompson",0
"3792","Golden State Warriors","2/4/17",2016,1,10,20,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",119,61,"Klay Thompson",0
"3793","Golden State Warriors","2/4/17",2016,1,5,25,"made shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,33,"Klay Thompson",7
"3794","Golden State Warriors","2/4/17",2016,2,10,15,"made shot","Jump Shot","2PT Field Goal",19,"Sacramento Kings",78,174,"Klay Thompson",14
"3795","Golden State Warriors","2/4/17",2016,1,4,57,"missed shot","Jump Shot","2PT Field Goal",4,"Sacramento Kings",-37,18,"Klay Thompson",0
"3796","Golden State Warriors","2/4/17",2016,3,2,50,"made shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",218,111,"Klay Thompson",34
"3797","Golden State Warriors","2/4/17",2016,3,6,18,"made shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-232,16,"Klay Thompson",30
"3798","Golden State Warriors","2/4/17",2016,2,2,5,"made shot","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,7,"Klay Thompson",22
"3799","Golden State Warriors","2/4/17",2016,4,0,0,"missed shot","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-169,111,"Klay Thompson",0
"3800","Golden State Warriors","2/4/17",2016,2,7,20,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",63,247,"Klay Thompson",0
"3801","Golden State Warriors","2/4/17",2016,2,8,25,"missed shot","Jump Shot","2PT Field Goal",10,"Sacramento Kings",17,106,"Klay Thompson",0
"3802","Golden State Warriors","2/4/17",2016,4,3,4,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",46,180,"Klay Thompson",0
"3803","Golden State Warriors","2/4/17",2016,1,6,55,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",-233,16,"Klay Thompson",0
"3804","Golden State Warriors","2/4/17",2016,3,10,55,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",238,16,"Klay Thompson",0
"3805","Golden State Warriors","2/4/17",2016,3,1,27,"missed shot","Jump Shot","3PT Field Goal",23,"Sacramento Kings",236,-1,"Klay Thompson",0
"3806","Golden State Warriors","2/15/17",2016,2,1,20,"missed shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",123,144,"Klay Thompson",0
"3807","Golden State Warriors","2/15/17",2016,4,9,18,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-16,257,"Klay Thompson",39
"3808","Golden State Warriors","2/15/17",2016,3,11,43,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-228,105,"Klay Thompson",0
"3809","Golden State Warriors","2/15/17",2016,1,8,58,"made shot","Jump Shot","2PT Field Goal",18,"Sacramento Kings",12,188,"Klay Thompson",4
"3810","Golden State Warriors","2/15/17",2016,2,11,22,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",227,111,"Klay Thompson",13
"3811","Golden State Warriors","2/15/17",2016,2,6,48,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-115,232,"Klay Thompson",0
"3812","Golden State Warriors","2/15/17",2016,2,9,32,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",87,232,"Klay Thompson",0
"3813","Golden State Warriors","2/15/17",2016,3,8,24,"made shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-204,149,"Klay Thompson",28
"3814","Golden State Warriors","2/15/17",2016,2,1,56,"missed shot","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-106,228,"Klay Thompson",0
"3815","Golden State Warriors","2/15/17",2016,3,5,6,"made shot","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-147,264,"Klay Thompson",31
"3816","Golden State Warriors","2/10/17",2016,4,7,16,"missed shot","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",112,223,"Klay Thompson",0
"3817","Golden State Warriors","2/10/17",2016,3,3,53,"made shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",181,213,"Klay Thompson",33
"3818","Golden State Warriors","2/10/17",2016,1,11,40,"missed shot","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",227,-6,"Klay Thompson",0
"3819","Golden State Warriors","2/10/17",2016,1,9,55,"missed shot","Jump Shot","3PT Field Goal",24,"Memphis Grizzlies",-130,213,"Klay Thompson",0
"3820","Golden State Warriors","2/10/17",2016,1,10,20,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",192,164,"Klay Thompson",2
"3821","Golden State Warriors","2/10/17",2016,3,4,18,"made shot","Jump Shot","2PT Field Goal",10,"Memphis Grizzlies",35,100,"Klay Thompson",32
"3822","Golden State Warriors","2/10/17",2016,4,7,50,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",173,190,"Klay Thompson",41
"3823","Golden State Warriors","2/10/17",2016,2,11,31,"missed shot","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",236,26,"Klay Thompson",0
"3824","Golden State Warriors","2/10/17",2016,1,10,42,"made shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",146,210,"Klay Thompson",2
"3825","Golden State Warriors","2/10/17",2016,4,3,6,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-63,247,"Klay Thompson",0
"3826","Golden State Warriors","2/10/17",2016,2,7,3,"made shot","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",204,36,"Klay Thompson",17
"3827","Golden State Warriors","2/10/17",2016,4,9,8,"missed shot","Jump Shot","2PT Field Goal",21,"Memphis Grizzlies",127,178,"Klay Thompson",0
"3828","Golden State Warriors","2/10/17",2016,4,11,8,"made shot","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",110,247,"Klay Thompson",37
"3829","Golden State Warriors","2/10/17",2016,2,8,52,"missed shot","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",123,170,"Klay Thompson",0
"3830","Golden State Warriors","2/10/17",2016,3,8,18,"missed shot","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",233,-11,"Klay Thompson",0
"3831","Golden State Warriors","3/18/17",2016,2,7,17,"made shot","Jump Shot","2PT Field Goal",14,"Milwaukee Bucks",132,62,"Klay Thompson",17
"3832","Golden State Warriors","3/18/17",2016,4,8,42,"missed shot","Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",-119,120,"Klay Thompson",0
"3833","Golden State Warriors","3/18/17",2016,2,8,5,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",91,232,"Klay Thompson",0
"3834","Golden State Warriors","3/18/17",2016,3,7,7,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",191,164,"Klay Thompson",0
"3835","Golden State Warriors","3/24/17",2016,4,9,32,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",-47,124,"Klay Thompson",0
"3836","Golden State Warriors","3/24/17",2016,3,8,47,"missed shot","Jump Shot","2PT Field Goal",22,"Sacramento Kings",197,115,"Klay Thompson",0
"3837","Golden State Warriors","3/24/17",2016,3,11,43,"missed shot","Jump Shot","2PT Field Goal",19,"Sacramento Kings",89,178,"Klay Thompson",0
"3838","Golden State Warriors","3/24/17",2016,1,5,9,"missed shot","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-7,277,"Klay Thompson",0
"3839","Golden State Warriors","3/24/17",2016,2,1,19,"missed shot","Jump Shot","3PT Field Goal",26,"Sacramento Kings",194,178,"Klay Thompson",0
"3840","Golden State Warriors","3/24/17",2016,3,6,53,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",177,175,"Klay Thompson",0
"3841","Golden State Warriors","3/24/17",2016,2,8,7,"missed shot","Jump Shot","3PT Field Goal",24,"Sacramento Kings",-149,199,"Klay Thompson",0
"3842","Golden State Warriors","3/24/17",2016,4,11,15,"missed shot","Jump Shot","2PT Field Goal",13,"Sacramento Kings",-61,115,"Klay Thompson",0
"3843","Golden State Warriors","3/24/17",2016,3,8,1,"missed shot","Jump Shot","2PT Field Goal",4,"Sacramento Kings",-14,38,"Klay Thompson",0
"3844","Golden State Warriors","3/24/17",2016,2,11,4,"missed shot","Jump Shot","2PT Field Goal",17,"Sacramento Kings",102,146,"Klay Thompson",0
"3845","Golden State Warriors","3/31/17",2016,4,10,16,"made shot","Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,56,"Klay Thompson",38
"3846","Golden State Warriors","3/31/17",2016,4,8,47,"missed shot","Jump Shot","3PT Field Goal",30,"Houston Rockets",-74,296,"Klay Thompson",0
"3847","Golden State Warriors","3/31/17",2016,1,0,4,"missed shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",145,208,"Klay Thompson",0
"3848","Golden State Warriors","3/31/17",2016,1,6,43,"missed shot","Jump Shot","3PT Field Goal",26,"Houston Rockets",81,257,"Klay Thompson",0
"3849","Golden State Warriors","3/31/17",2016,2,6,0,"missed shot","Jump Shot","2PT Field Goal",11,"Houston Rockets",97,70,"Klay Thompson",0
"3850","Golden State Warriors","3/31/17",2016,1,9,11,"missed shot","Jump Shot","3PT Field Goal",24,"Houston Rockets",-240,-11,"Klay Thompson",0
"3851","Golden State Warriors","3/31/17",2016,2,10,55,"missed shot","Jump Shot","2PT Field Goal",18,"Houston Rockets",110,154,"Klay Thompson",0
"3852","Golden State Warriors","3/31/17",2016,3,9,59,"made shot","Jump Shot","3PT Field Goal",25,"Houston Rockets",141,210,"Klay Thompson",27
"3853","Golden State Warriors","12/17/16",2016,1,3,53,"missed shot","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",94,247,"Klay Thompson",0
"3854","Golden State Warriors","12/17/16",2016,3,8,13,"made shot","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",215,129,"Klay Thompson",28
"3855","Golden State Warriors","11/19/16",2016,1,0,6,"missed shot","Jump Shot","2PT Field Goal",16,"Milwaukee Bucks",-168,0,"Klay Thompson",0
"3856","Golden State Warriors","11/19/16",2016,3,10,25,"missed shot","Jump Shot","3PT Field Goal",29,"Milwaukee Bucks",-207,210,"Klay Thompson",0
"3857","Golden State Warriors","11/19/16",2016,3,0,17,"made shot","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",120,-15,"Klay Thompson",36
"3858","Golden State Warriors","11/19/16",2016,1,9,52,"missed shot","Jump Shot","2PT Field Goal",13,"Milwaukee Bucks",133,-26,"Klay Thompson",0
"3859","Golden State Warriors","11/19/16",2016,3,5,10,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-230,115,"Klay Thompson",31
"3860","Golden State Warriors","11/19/16",2016,2,2,58,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",220,131,"Klay Thompson",0
"3861","Golden State Warriors","11/19/16",2016,3,9,47,"made shot","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",130,234,"Klay Thompson",27
"3862","Golden State Warriors","11/19/16",2016,4,8,10,"made shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",207,139,"Klay Thompson",40
"3863","Golden State Warriors","11/19/16",2016,1,0,2,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",197,154,"Klay Thompson",0
"3864","Golden State Warriors","11/19/16",2016,2,9,58,"missed shot","Jump Shot","2PT Field Goal",20,"Milwaukee Bucks",-135,149,"Klay Thompson",0
"3865","Golden State Warriors","11/19/16",2016,3,6,18,"missed shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",101,237,"Klay Thompson",0
"3866","Golden State Warriors","11/19/16",2016,1,9,7,"missed shot","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",245,-1,"Klay Thompson",0
"3867","Golden State Warriors","11/19/16",2016,3,7,11,"made shot","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",133,223,"Klay Thompson",29
"3868","Golden State Warriors","11/19/16",2016,3,11,24,"made shot","Jump Shot","3PT Field Goal",26,"Milwaukee Bucks",96,242,"Klay Thompson",25
"3869","Golden State Warriors","1/16/17",2016,4,8,42,"missed shot","Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",9,149,"Klay Thompson",0
"3870","Golden State Warriors","1/16/17",2016,4,6,39,"made shot","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",112,234,"Klay Thompson",42
"3871","Golden State Warriors","1/16/17",2016,1,9,20,"missed shot","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-191,183,"Klay Thompson",0
"3872","Golden State Warriors","1/16/17",2016,2,3,31,"made shot","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",-227,36,"Klay Thompson",21
"3873","Golden State Warriors","1/16/17",2016,1,7,20,"missed shot","Jump Shot","2PT Field Goal",10,"Cleveland Cavaliers",69,82,"Klay Thompson",0
"3874","Golden State Warriors","1/16/17",2016,1,6,28,"made shot","Jump Shot","2PT Field Goal",17,"Cleveland Cavaliers",128,126,"Klay Thompson",6
"3875","Golden State Warriors","1/16/17",2016,3,11,8,"made shot","Jump Shot","3PT Field Goal",22,"Cleveland Cavaliers",227,11,"Klay Thompson",25
"3876","Golden State Warriors","1/16/17",2016,3,10,4,"missed shot","Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-237,56,"Klay Thompson",0
"3877","Golden State Warriors","1/25/17",2016,2,6,5,"missed shot","Jump Shot","2PT Field Goal",14,"Charlotte Hornets",-99,111,"Klay Thompson",0
"3878","Golden State Warriors","1/6/17",2016,3,6,2,"missed shot","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",220,129,"Klay Thompson",0
"3879","Golden State Warriors","1/6/17",2016,1,8,6,"missed shot","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",1,51,"Klay Thompson",0
"3880","Golden State Warriors","1/6/17",2016,1,8,2,"made shot","Jump Shot","2PT Field Goal",3,"Memphis Grizzlies",-19,31,"Klay Thompson",4
"3881","Golden State Warriors","1/6/17",2016,1,11,15,"missed shot","Jump Shot","2PT Field Goal",3,"Memphis Grizzlies",27,28,"Klay Thompson",0
"3882","Golden State Warriors","1/25/17",2016,4,9,1,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",63,232,"Klay Thompson",0
"3883","Golden State Warriors","1/25/17",2016,1,11,41,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",164,183,"Klay Thompson",0
"3884","Golden State Warriors","1/25/17",2016,3,5,49,"made shot","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-205,146,"Klay Thompson",31
"3885","Golden State Warriors","1/25/17",2016,2,7,20,"missed shot","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",-138,141,"Klay Thompson",0
"3886","Golden State Warriors","1/25/17",2016,2,8,50,"missed shot","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",87,229,"Klay Thompson",0
"3887","Golden State Warriors","1/25/17",2016,3,10,37,"missed shot","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-173,183,"Klay Thompson",0
